TransactionID,CustomerID,OrderDate,Category,Product,Quantity,UnitPrice,Discount,Amount,CustomerName,Gender,Age,AgeGroup,City,State,Region,JoinDate,Email
TXN003532,C00755,2024-03-17,Sports,Dumbbells,2,425.97,0.0,851.93,Nancy Davis,Female,67,65+,Charlotte,NC,South,2021-08-05,customer755@email.com
TXN001691,C00329,2024-03-17,Beauty,Makeup,3,114.14,0.0,342.43,Mark Martin,Female,22,18-25,Dallas,TX,South,2021-12-22,customer329@email.com
TXN001815,C00358,2024-03-17,Sports,Dumbbells,3,37.03,0.2,88.86,Matthew Ramirez,Male,18,18-25,Boston,MA,East,2023-08-05,customer358@email.com
TXN003332,C00704,2024-03-17,Sports,Dumbbells,1,195.23,0.0,195.23,Donald Sanchez,Female,35,26-35,Houston,TX,South,2022-06-27,customer704@email.com
TXN000025,C00006,2024-03-17,Electronics,Headphones,1,182.27,0.0,182.27,Donna Wilson,Female,55,46-55,Philadelphia,PA,East,2021-12-10,customer6@email.com
TXN000979,C00185,2024-03-18,Electronics,Smartphone,1,277.39,0.15,235.78,Christopher Davis,Male,56,56-65,Phoenix,AZ,West,2022-03-21,customer185@email.com
TXN003336,C00704,2024-03-18,Sports,Running Shoes,1,299.59,0.0,299.59,Donald Sanchez,Female,35,26-35,Houston,TX,South,2022-06-27,customer704@email.com
TXN000198,C00038,2024-03-19,Home,Cookware,2,158.03,0.1,284.45,Sarah Anderson,Female,57,56-65,Boston,MA,East,2023-03-16,customer38@email.com
TXN000754,C00136,2024-03-19,Home,Lamp,3,323.44,0.05,921.81,Margaret Wilson,Male,54,46-55,Seattle,WA,West,2021-06-03,customer136@email.com
TXN002388,C00493,2024-03-20,Clothing,Jacket,1,78.36,0.2,62.69,Patricia Jones,Male,52,46-55,Fort Worth,TX,South,2021-10-12,customer493@email.com
TXN000497,C00094,2024-03-20,Electronics,Smartphone,1,284.82,0.0,284.82,Christopher Thomas,Female,50,46-55,Columbus,OH,Central,2021-10-11,customer94@email.com
TXN000504,C00094,2024-03-21,Sports,Running Shoes,2,121.75,0.0,243.5,Christopher Thomas,Female,50,46-55,Columbus,OH,Central,2021-10-11,customer94@email.com
TXN003173,C00669,2024-03-21,Beauty,Skincare,1,22.31,0.05,21.19,Daniel Jackson,Male,69,65+,Dallas,TX,South,2021-12-20,customer669@email.com
TXN000197,C00038,2024-03-21,Electronics,Headphones,3,441.99,0.0,1325.97,Sarah Anderson,Female,57,56-65,Boston,MA,East,2023-03-16,customer38@email.com
TXN001819,C00359,2024-03-22,Home,Sofa,1,154.35,0.0,154.35,Anthony Moore,Male,20,18-25,Nashville,TN,South,2023-07-14,customer359@email.com
TXN001522,C00293,2024-03-23,Electronics,Smartphone,1,171.74,0.0,171.74,Charles Miller,Male,26,26-35,Fort Worth,TX,South,2021-11-17,customer293@email.com
TXN000347,C00059,2024-03-23,Sports,Dumbbells,3,64.88,0.1,175.19,Thomas Jones,Male,19,18-25,Nashville,TN,South,2024-01-10,customer59@email.com
TXN001792,C00351,2024-03-23,Home,Cookware,3,83.01,0.05,236.59,Patricia Miller,Male,68,65+,Austin,TX,South,2024-03-10,customer351@email.com
TXN002574,C00537,2024-03-23,Home,Cookware,3,51.27,0.0,153.81,Steven Moore,Female,67,65+,Denver,CO,West,2021-08-11,customer537@email.com
TXN000362,C00065,2024-03-23,Electronics,Smartwatch,3,38.58,0.1,104.17,Lisa Davis,Male,51,46-55,Phoenix,AZ,West,2021-10-07,customer65@email.com
TXN003661,C00786,2024-03-23,Home,Sofa,1,162.65,0.1,146.38,Donald Ramirez,Female,19,18-25,Philadelphia,PA,East,2021-08-19,customer786@email.com
TXN002588,C00539,2024-03-24,Sports,Yoga Mat,1,207.21,0.0,207.21,Jennifer Martin,Male,24,18-25,Nashville,TN,South,2024-01-13,customer539@email.com
TXN001196,C00227,2024-03-24,Sports,Yoga Mat,1,48.86,0.0,48.86,Lisa Jackson,Female,61,56-65,San Antonio,TX,South,2021-09-25,customer227@email.com
TXN002556,C00533,2024-03-24,Electronics,Smartphone,3,147.07,0.0,441.22,Charles Anderson,Male,72,65+,Fort Worth,TX,South,2021-05-23,customer533@email.com
TXN001249,C00240,2024-03-25,Electronics,Smartphone,1,134.99,0.1,121.49,David Sanchez,Female,70,65+,Detroit,MI,Central,2021-03-10,customer240@email.com
TXN002492,C00518,2024-03-25,Electronics,Smartwatch,3,205.69,0.0,617.08,Joseph Martinez,Male,41,36-45,Boston,MA,East,2022-05-16,customer518@email.com
TXN003065,C00642,2024-03-25,Clothing,T-Shirt,1,103.46,0.05,98.28,Charles Davis,Male,59,56-65,Los Angeles,CA,West,2023-09-11,customer642@email.com
TXN000637,C00116,2024-03-26,Home,Cookware,2,352.5,0.0,704.99,Joseph Williams,Female,49,46-55,Seattle,WA,West,2024-01-21,customer116@email.com
TXN001384,C00265,2024-03-26,Beauty,Makeup,2,212.43,0.05,403.61,John Brown,Male,61,56-65,Phoenix,AZ,West,2021-03-27,customer265@email.com
TXN001688,C00328,2024-03-26,Home,Bedding,2,282.44,0.1,508.39,Joshua Hernandez,Female,61,56-65,San Diego,CA,West,2023-04-08,customer328@email.com
TXN000878,C00160,2024-03-26,Electronics,Smartwatch,1,79.38,0.1,71.44,Sandra Martinez,Female,66,65+,Detroit,MI,Central,2023-07-09,customer160@email.com
TXN001457,C00282,2024-03-26,Clothing,Sneakers,3,173.17,0.05,493.54,Karen Perez,Female,74,65+,Los Angeles,CA,West,2022-05-19,customer282@email.com
TXN002016,C00399,2024-03-26,Beauty,Makeup,1,250.54,0.2,200.43,Linda Harris,Male,28,26-35,Nashville,TN,South,2023-03-05,customer399@email.com
TXN002652,C00548,2024-03-27,Home,Lamp,1,325.48,0.1,292.93,John Harris,Female,54,46-55,San Diego,CA,West,2023-07-03,customer548@email.com
TXN003135,C00661,2024-03-28,Clothing,Jacket,3,108.59,0.0,325.77,Joseph Anderson,Male,23,18-25,New York,NY,East,2022-10-10,customer661@email.com
TXN001669,C00327,2024-03-28,Clothing,T-Shirt,3,269.66,0.0,808.97,Kimberly Moore,Male,50,46-55,San Antonio,TX,South,2023-08-16,customer327@email.com
TXN000488,C00090,2024-03-28,Electronics,Smartphone,2,242.82,0.1,437.08,Lisa Harris,Male,63,56-65,San Jose,CA,West,2022-04-15,customer90@email.com
TXN002446,C00506,2024-03-29,Beauty,Perfume,2,108.5,0.0,217.0,Michelle Johnson,Female,32,26-35,Philadelphia,PA,East,2022-07-24,customer506@email.com
TXN000162,C00032,2024-03-29,Sports,Running Shoes,3,84.17,0.0,252.5,Richard Thompson,Female,34,26-35,Jacksonville,FL,South,2023-12-23,customer32@email.com
TXN000808,C00146,2024-03-29,Sports,Bicycle,3,398.18,0.05,1134.81,Barbara Rodriguez,Female,33,26-35,Philadelphia,PA,East,2022-05-31,customer146@email.com
TXN003103,C00654,2024-03-29,Beauty,Perfume,1,24.11,0.1,21.7,Anthony Jackson,Male,42,36-45,Columbus,OH,Central,2022-05-24,customer654@email.com
TXN002714,C00555,2024-03-29,Beauty,Makeup,1,78.38,0.15,66.63,Donald Lopez,Female,67,65+,Charlotte,NC,South,2022-06-16,customer555@email.com
TXN001030,C00194,2024-03-29,Beauty,Skincare,2,100.32,0.0,200.65,Susan Taylor,Female,64,56-65,Columbus,OH,Central,2022-11-03,customer194@email.com
TXN002150,C00431,2024-03-30,Sports,Running Shoes,2,71.8,0.1,129.24,Jennifer Rodriguez,Female,39,36-45,Austin,TX,South,2022-05-12,customer431@email.com
TXN000604,C00112,2024-03-30,Home,Bedding,2,304.18,0.0,608.36,Karen Gonzalez,Female,24,18-25,Jacksonville,FL,South,2023-07-10,customer112@email.com
TXN002006,C00396,2024-03-30,Beauty,Haircare,2,100.1,0.0,200.2,Thomas Harris,Male,63,56-65,Seattle,WA,West,2023-07-11,customer396@email.com
TXN001193,C00227,2024-03-30,Beauty,Skincare,3,177.39,0.0,532.17,Lisa Jackson,Female,61,56-65,San Antonio,TX,South,2021-09-25,customer227@email.com
TXN001272,C00245,2024-03-30,Home,Bedding,1,316.26,0.15,268.82,Anthony Sanchez,Female,20,18-25,Phoenix,AZ,West,2021-10-08,customer245@email.com
TXN001484,C00287,2024-03-31,Beauty,Makeup,3,214.31,0.1,578.63,Anthony Perez,Male,43,36-45,San Antonio,TX,South,2021-05-20,customer287@email.com
TXN003357,C00709,2024-03-31,Clothing,Sneakers,2,44.26,0.0,88.51,Joseph Ramirez,Male,28,26-35,Dallas,TX,South,2023-02-17,customer709@email.com
TXN000007,C00003,2024-03-31,Clothing,Jacket,2,96.53,0.1,173.76,Joseph Jones,Male,28,26-35,Chicago,IL,Central,2021-05-02,customer3@email.com
TXN003682,C00791,2024-03-31,Electronics,Laptop,1,99.06,0.15,84.2,Joshua Jones,Male,68,65+,Austin,TX,South,2023-11-10,customer791@email.com
TXN001665,C00324,2024-04-01,Clothing,Sneakers,1,23.36,0.05,22.19,Linda Anderson,Female,25,18-25,Houston,TX,South,2023-05-22,customer324@email.com
TXN003060,C00640,2024-04-01,Electronics,Headphones,2,47.69,0.0,95.39,Michelle Williams,Female,45,36-45,Detroit,MI,Central,2024-02-16,customer640@email.com
TXN001301,C00249,2024-04-01,Clothing,Jacket,3,295.29,0.2,708.7,John Ramirez,Male,18,18-25,Dallas,TX,South,2022-06-18,customer249@email.com
TXN002118,C00425,2024-04-02,Beauty,Makeup,3,131.43,0.05,374.58,Paul Harris,Male,52,46-55,Phoenix,AZ,West,2023-09-17,customer425@email.com
TXN001437,C00279,2024-04-03,Sports,Dumbbells,3,248.11,0.0,744.32,Christopher Perez,Male,19,18-25,Nashville,TN,South,2023-07-09,customer279@email.com
TXN000017,C00005,2024-04-04,Sports,Running Shoes,2,246.16,0.0,492.32,Paul Williams,Male,19,18-25,Phoenix,AZ,West,2021-05-11,customer5@email.com
TXN001091,C00204,2024-04-04,Home,Sofa,3,192.19,0.0,576.56,Emily Martinez,Male,58,56-65,Houston,TX,South,2022-06-24,customer204@email.com
TXN000486,C00090,2024-04-04,Sports,Yoga Mat,1,41.27,0.0,41.27,Lisa Harris,Male,63,56-65,San Jose,CA,West,2022-04-15,customer90@email.com
TXN000092,C00014,2024-04-04,Electronics,Smartphone,1,344.62,0.0,344.62,Donna Rodriguez,Male,56,56-65,Columbus,OH,Central,2022-10-09,customer14@email.com
TXN000764,C00137,2024-04-04,Sports,Dumbbells,3,434.86,0.15,1108.9,Sandra Ramirez,Male,31,26-35,Denver,CO,West,2024-01-15,customer137@email.com
TXN001076,C00202,2024-04-05,Sports,Bicycle,3,127.64,0.0,382.92,Karen Martin,Male,45,36-45,Los Angeles,CA,West,2022-10-30,customer202@email.com
TXN000713,C00130,2024-04-05,Beauty,Makeup,3,340.21,0.1,918.57,Andrew Jackson,Male,18,18-25,San Jose,CA,West,2023-10-10,customer130@email.com
TXN002594,C00540,2024-04-05,Beauty,Makeup,3,131.85,0.1,356.0,John Lewis,Female,21,18-25,Detroit,MI,Central,2022-04-04,customer540@email.com
TXN001212,C00230,2024-04-05,Sports,Bicycle,1,203.11,0.05,192.96,John Martinez,Female,38,36-45,San Jose,CA,West,2023-07-08,customer230@email.com
TXN000444,C00084,2024-04-05,Clothing,Jacket,3,93.95,0.0,281.84,Thomas Taylor,Male,63,56-65,Houston,TX,South,2021-06-02,customer84@email.com
TXN002992,C00628,2024-04-05,Clothing,Sneakers,3,345.79,0.15,881.76,Elizabeth Wilson,Male,69,65+,San Diego,CA,West,2023-08-22,customer628@email.com
TXN003017,C00633,2024-04-05,Electronics,Headphones,3,36.19,0.15,92.28,Betty Lee,Male,28,26-35,Fort Worth,TX,South,2021-03-31,customer633@email.com
TXN000109,C00018,2024-04-06,Clothing,T-Shirt,3,217.48,0.0,652.43,Sarah Jones,Male,25,18-25,Boston,MA,East,2023-08-14,customer18@email.com
TXN001059,C00199,2024-04-06,Clothing,Sneakers,2,240.83,0.0,481.66,Charles Garcia,Female,28,26-35,Nashville,TN,South,2022-10-18,customer199@email.com
TXN003351,C00707,2024-04-06,Electronics,Tablet,2,29.76,0.0,59.53,Linda Anderson,Male,48,46-55,San Antonio,TX,South,2023-12-20,customer707@email.com
TXN003056,C00639,2024-04-06,Home,Lamp,3,20.45,0.0,61.35,Paul Johnson,Female,72,65+,Nashville,TN,South,2022-07-13,customer639@email.com
TXN000042,C00007,2024-04-07,Home,Bedding,2,94.42,0.1,169.96,John Smith,Male,38,36-45,San Antonio,TX,South,2022-01-21,customer7@email.com
TXN002444,C00505,2024-04-07,Electronics,Tablet,1,105.13,0.15,89.36,Karen Jackson,Female,23,18-25,Phoenix,AZ,West,2023-05-19,customer505@email.com
TXN002160,C00433,2024-04-07,Sports,Dumbbells,2,348.4,0.0,696.8,Sandra Jackson,Male,61,56-65,Fort Worth,TX,South,2021-01-16,customer433@email.com
TXN000833,C00151,2024-04-08,Clothing,Sneakers,2,89.89,0.0,179.78,Paul Clark,Male,48,46-55,Austin,TX,South,2021-10-12,customer151@email.com
TXN001658,C00321,2024-04-09,Home,Lamp,2,213.06,0.05,404.81,Kimberly Anderson,Male,68,65+,New York,NY,East,2021-05-10,customer321@email.com
TXN000227,C00043,2024-04-09,Beauty,Skincare,2,441.13,0.0,882.26,Robert Martin,Male,30,26-35,Chicago,IL,Central,2023-11-05,customer43@email.com
TXN003076,C00646,2024-04-09,Beauty,Perfume,3,68.63,0.0,205.9,David Thompson,Female,42,36-45,Philadelphia,PA,East,2023-12-20,customer646@email.com
TXN000095,C00014,2024-04-10,Clothing,Jeans,1,126.75,0.2,101.4,Donna Rodriguez,Male,56,56-65,Columbus,OH,Central,2022-10-09,customer14@email.com
TXN000818,C00147,2024-04-10,Electronics,Smartwatch,1,97.57,0.1,87.82,Sandra Davis,Male,49,46-55,San Antonio,TX,South,2021-09-15,customer147@email.com
TXN000498,C00094,2024-04-10,Sports,Yoga Mat,1,348.29,0.1,313.46,Christopher Thomas,Female,50,46-55,Columbus,OH,Central,2021-10-11,customer94@email.com
TXN001164,C00218,2024-04-11,Clothing,Dress,2,17.36,0.05,32.98,James Hernandez,Female,48,46-55,Boston,MA,East,2022-04-21,customer218@email.com
TXN001886,C00373,2024-04-11,Home,Cookware,3,206.42,0.05,588.29,Andrew Perez,Female,38,36-45,Fort Worth,TX,South,2023-02-14,customer373@email.com
TXN001317,C00251,2024-04-12,Electronics,Tablet,1,190.46,0.0,190.46,Richard Clark,Male,31,26-35,Austin,TX,South,2023-12-06,customer251@email.com
TXN002945,C00615,2024-04-12,Beauty,Perfume,1,95.98,0.05,91.18,Matthew Davis,Female,27,26-35,Charlotte,NC,South,2023-08-26,customer615@email.com
TXN001266,C00244,2024-04-12,Clothing,Dress,1,446.38,0.0,446.38,Nancy Sanchez,Male,73,65+,Houston,TX,South,2023-06-19,customer244@email.com
TXN000064,C00011,2024-04-12,Home,Bedding,1,315.3,0.0,315.3,Emily Miller,Male,64,56-65,Austin,TX,South,2022-12-01,customer11@email.com
TXN001414,C00272,2024-04-13,Clothing,Jeans,2,80.8,0.0,161.6,Thomas Johnson,Male,43,36-45,Jacksonville,FL,South,2022-09-05,customer272@email.com
TXN001716,C00333,2024-04-13,Sports,Dumbbells,2,370.27,0.0,740.53,Donald Anderson,Male,63,56-65,Fort Worth,TX,South,2023-02-18,customer333@email.com
TXN000710,C00129,2024-04-13,Beauty,Haircare,1,182.0,0.05,172.9,Paul Jones,Male,26,26-35,Dallas,TX,South,2021-04-27,customer129@email.com
TXN002048,C00405,2024-04-13,Beauty,Haircare,1,189.83,0.15,161.35,Richard Williams,Female,60,56-65,Phoenix,AZ,West,2023-08-16,customer405@email.com
TXN002994,C00628,2024-04-14,Sports,Bicycle,2,448.21,0.05,851.61,Elizabeth Wilson,Male,69,65+,San Diego,CA,West,2023-08-22,customer628@email.com
TXN000874,C00159,2024-04-14,Beauty,Makeup,3,67.62,0.0,202.87,Matthew Rodriguez,Male,26,26-35,Nashville,TN,South,2022-11-07,customer159@email.com
TXN002555,C00533,2024-04-14,Electronics,Headphones,2,176.58,0.1,317.84,Charles Anderson,Male,72,65+,Fort Worth,TX,South,2021-05-23,customer533@email.com
TXN002369,C00486,2024-04-15,Sports,Running Shoes,2,60.89,0.0,121.79,Donald Anderson,Male,32,26-35,Philadelphia,PA,East,2023-09-21,customer486@email.com
TXN001372,C00263,2024-04-15,Clothing,Dress,1,412.22,0.0,412.22,Thomas Garcia,Female,32,26-35,Chicago,IL,Central,2023-03-17,customer263@email.com
TXN002951,C00617,2024-04-15,Beauty,Haircare,2,190.08,0.1,342.15,Christopher White,Female,65,56-65,Denver,CO,West,2021-03-26,customer617@email.com
TXN002081,C00414,2024-04-15,Beauty,Haircare,1,236.98,0.05,225.13,Lisa Williams,Female,41,36-45,Columbus,OH,Central,2021-01-12,customer414@email.com
TXN002148,C00430,2024-04-16,Electronics,Headphones,3,122.41,0.1,330.52,Jessica Clark,Male,56,56-65,San Jose,CA,West,2021-07-02,customer430@email.com
TXN000271,C00047,2024-04-16,Home,Decor,1,121.63,0.0,121.63,Sarah Robinson,Male,30,26-35,San Antonio,TX,South,2024-04-09,customer47@email.com
TXN003515,C00754,2024-04-16,Beauty,Skincare,1,81.49,0.0,81.49,Patricia Sanchez,Female,58,56-65,Columbus,OH,Central,2023-04-16,customer754@email.com
TXN002292,C00468,2024-04-17,Beauty,Makeup,1,237.81,0.0,237.81,Barbara Miller,Female,49,46-55,San Diego,CA,West,2024-02-12,customer468@email.com
TXN000691,C00126,2024-04-17,Clothing,Dress,3,110.96,0.0,332.87,Steven Davis,Female,59,56-65,Philadelphia,PA,East,2022-10-18,customer126@email.com
TXN001132,C00213,2024-04-18,Clothing,Sneakers,2,417.29,0.05,792.85,Thomas Taylor,Male,43,36-45,Fort Worth,TX,South,2021-06-26,customer213@email.com
TXN002863,C00590,2024-04-18,Home,Cookware,2,19.56,0.15,33.25,Elizabeth Thomas,Male,64,56-65,San Jose,CA,West,2023-11-29,customer590@email.com
TXN002495,C00518,2024-04-18,Home,Decor,1,297.81,0.1,268.03,Joseph Martinez,Male,41,36-45,Boston,MA,East,2022-05-16,customer518@email.com
TXN000995,C00188,2024-04-18,Clothing,Jeans,2,198.61,0.1,357.5,Karen Anderson,Male,37,36-45,San Diego,CA,West,2022-10-15,customer188@email.com
TXN002035,C00401,2024-04-18,Beauty,Haircare,1,270.36,0.15,229.8,Michael Jackson,Male,52,46-55,New York,NY,East,2021-07-06,customer401@email.com
TXN000704,C00128,2024-04-18,Electronics,Smartwatch,1,297.49,0.0,297.49,Ashley Miller,Male,54,46-55,San Diego,CA,West,2023-12-18,customer128@email.com
TXN000664,C00122,2024-04-18,Electronics,Tablet,2,102.25,0.0,204.51,Patricia Davis,Female,61,56-65,Los Angeles,CA,West,2021-09-21,customer122@email.com
TXN000662,C00122,2024-04-18,Home,Cookware,2,76.57,0.05,145.49,Patricia Davis,Female,61,56-65,Los Angeles,CA,West,2021-09-21,customer122@email.com
TXN002133,C00427,2024-04-19,Home,Decor,2,151.67,0.15,257.84,Margaret Clark,Male,61,56-65,San Antonio,TX,South,2024-03-28,customer427@email.com
TXN000357,C00063,2024-04-19,Home,Sofa,3,73.33,0.05,209.0,Donna Wilson,Female,28,26-35,Chicago,IL,Central,2021-09-04,customer63@email.com
TXN000711,C00129,2024-04-21,Home,Lamp,1,147.7,0.0,147.7,Paul Jones,Male,26,26-35,Dallas,TX,South,2021-04-27,customer129@email.com
TXN002078,C00414,2024-04-22,Home,Cookware,3,72.15,0.05,205.64,Lisa Williams,Female,41,36-45,Columbus,OH,Central,2021-01-12,customer414@email.com
TXN000021,C00006,2024-04-22,Sports,Running Shoes,3,177.91,0.15,453.68,Donna Wilson,Female,55,46-55,Philadelphia,PA,East,2021-12-10,customer6@email.com
TXN000413,C00077,2024-04-22,Electronics,Laptop,1,86.05,0.0,86.05,Linda Perez,Female,72,65+,Denver,CO,West,2022-03-29,customer77@email.com
TXN000906,C00166,2024-04-22,Home,Sofa,2,338.21,0.1,608.78,Donna White,Female,66,65+,Philadelphia,PA,East,2022-02-01,customer166@email.com
TXN000247,C00044,2024-04-24,Clothing,Sneakers,2,324.62,0.0,649.24,David Moore,Female,69,65+,Houston,TX,South,2023-05-14,customer44@email.com
TXN000561,C00102,2024-04-24,Beauty,Skincare,2,180.47,0.0,360.95,Robert Harris,Male,38,36-45,Los Angeles,CA,West,2024-02-14,customer102@email.com
TXN000718,C00130,2024-04-24,Clothing,Dress,3,158.33,0.15,403.75,Andrew Jackson,Male,18,18-25,San Jose,CA,West,2023-10-10,customer130@email.com
TXN003287,C00691,2024-04-24,Home,Lamp,2,36.28,0.0,72.56,Michael Lewis,Female,47,46-55,Austin,TX,South,2024-03-27,customer691@email.com
TXN003012,C00631,2024-04-26,Beauty,Perfume,3,248.0,0.05,706.81,Thomas Hernandez,Female,35,26-35,Austin,TX,South,2021-04-16,customer631@email.com
TXN002103,C00421,2024-04-26,Sports,Dumbbells,2,68.5,0.05,130.14,Elizabeth Wilson,Male,24,18-25,New York,NY,East,2023-09-08,customer421@email.com
TXN001756,C00343,2024-04-26,Home,Cookware,1,180.38,0.15,153.33,Paul Williams,Male,41,36-45,Chicago,IL,Central,2023-02-02,customer343@email.com
TXN001405,C00270,2024-04-26,Sports,Running Shoes,2,277.16,0.0,554.33,Linda Gonzalez,Female,66,65+,San Jose,CA,West,2022-09-15,customer270@email.com
TXN002254,C00458,2024-04-26,Sports,Dumbbells,1,137.92,0.15,117.24,Kimberly Lopez,Male,64,56-65,Boston,MA,East,2023-02-20,customer458@email.com
TXN002794,C00574,2024-04-27,Home,Sofa,2,94.29,0.15,160.29,Ashley Lee,Male,31,26-35,Columbus,OH,Central,2023-10-31,customer574@email.com
TXN000460,C00086,2024-04-27,Home,Decor,2,64.27,0.05,122.11,Michael Ramirez,Male,50,46-55,Philadelphia,PA,East,2023-08-15,customer86@email.com
TXN000577,C00106,2024-04-27,Home,Cookware,1,190.71,0.0,190.71,David Rodriguez,Male,49,46-55,Philadelphia,PA,East,2022-11-17,customer106@email.com
TXN000259,C00045,2024-04-27,Clothing,Dress,1,248.83,0.0,248.83,Jessica Garcia,Female,47,46-55,Phoenix,AZ,West,2023-10-18,customer45@email.com
TXN002471,C00512,2024-04-27,Beauty,Haircare,3,210.14,0.0,630.43,Jessica Garcia,Female,61,56-65,Jacksonville,FL,South,2021-07-18,customer512@email.com
TXN002476,C00514,2024-04-27,Clothing,Jacket,2,26.59,0.0,53.17,David Smith,Female,42,36-45,Columbus,OH,Central,2023-07-05,customer514@email.com
TXN001843,C00363,2024-04-28,Electronics,Smartphone,3,188.65,0.0,565.95,Joseph Rodriguez,Male,72,65+,Chicago,IL,Central,2023-10-29,customer363@email.com
TXN003602,C00774,2024-04-28,Beauty,Perfume,1,150.67,0.1,135.6,Anthony Taylor,Male,32,26-35,Columbus,OH,Central,2023-02-09,customer774@email.com
TXN001489,C00287,2024-04-28,Electronics,Laptop,2,169.85,0.0,339.71,Anthony Perez,Male,43,36-45,San Antonio,TX,South,2021-05-20,customer287@email.com
TXN001532,C00294,2024-04-29,Clothing,T-Shirt,3,95.34,0.1,257.41,Margaret Sanchez,Male,32,26-35,Columbus,OH,Central,2023-02-24,customer294@email.com
TXN002561,C00533,2024-04-29,Electronics,Smartwatch,2,54.34,0.0,108.67,Charles Anderson,Male,72,65+,Fort Worth,TX,South,2021-05-23,customer533@email.com
TXN002808,C00577,2024-05-01,Sports,Dumbbells,1,126.36,0.0,126.36,Sarah Moore,Male,60,56-65,Denver,CO,West,2021-05-13,customer577@email.com
TXN000940,C00175,2024-05-01,Beauty,Skincare,1,187.49,0.05,178.11,Joshua Williams,Female,22,18-25,Charlotte,NC,South,2022-02-02,customer175@email.com
TXN001073,C00201,2024-05-01,Electronics,Tablet,3,224.35,0.0,673.04,Paul Thompson,Male,41,36-45,New York,NY,East,2023-08-26,customer201@email.com
TXN002540,C00526,2024-05-01,Electronics,Tablet,1,56.81,0.1,51.13,Joseph Lee,Female,45,36-45,Philadelphia,PA,East,2022-08-15,customer526@email.com
TXN000276,C00048,2024-05-01,Sports,Yoga Mat,1,86.63,0.05,82.3,Emily Davis,Female,68,65+,San Diego,CA,West,2024-03-29,customer48@email.com
TXN001946,C00387,2024-05-01,Electronics,Tablet,3,374.95,0.1,1012.36,Robert Harris,Female,54,46-55,San Antonio,TX,South,2024-02-07,customer387@email.com
